Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,751441,-,-,-,29.21,-94.58,-6,0,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,7,1,0,30,0,0,0,3.1,27.700000000000003,127.67,1010,22.3
2013,7,1,1,30,0,0,0,3.7,27.400000000000002,125.22,1010,22.200000000000003
2013,7,1,2,30,0,0,0,4.2,27.200000000000003,119.34,1010,21.900000000000002
2013,7,1,3,30,0,0,0,4.4,27,110.9,1011,21.400000000000002
2013,7,1,4,30,0,0,0,4.5,26.700000000000003,100.74000000000001,1011,21.1
2013,7,1,5,30,0,0,0,4.5,26.8,89.04,1011,20.900000000000002
2013,7,1,6,30,112,78,155,4.4,27.400000000000002,77.31,1012,20.6
2013,7,1,7,30,372,80,684,4.2,28.200000000000003,64.8,1012,20.1
2013,7,1,8,30,583,95,791,4,28.900000000000002,51.95,1013,19.400000000000002
2013,7,1,9,30,765,111,840,4,29.400000000000002,38.910000000000004,1013,18.900000000000002
2013,7,1,10,30,906,119,875,3.8000000000000003,29.8,25.85,1013,18.400000000000002
2013,7,1,11,30,992,125,891,3.5,30.200000000000003,13.22,1012,17.8
2013,7,1,12,30,856,428,431,3,30.400000000000002,6.4,1012,17.2
2013,7,1,13,30,832,400,451,2.5,30.6,16.38,1012,16.8
2013,7,1,14,30,784,314,538,2.2,30.6,29.22,1012,16.5
2013,7,1,15,30,582,301,380,2.1,30.5,42.300000000000004,1011,16.7
2013,7,1,16,30,419,217,354,2.2,30.3,55.300000000000004,1011,17
2013,7,1,17,30,306,88,584,2.3000000000000003,30.1,68.08,1012,17.400000000000002
2013,7,1,18,30,106,51,329,2.5,29.3,80.48,1012,18
2013,7,1,19,30,0,0,0,2.6,28.700000000000003,92.46000000000001,1013,18.900000000000002
2013,7,1,20,30,0,0,0,2.6,28.5,103.53,1014,19.3
2013,7,1,21,30,0,0,0,2.3000000000000003,28.400000000000002,113.32000000000001,1014,19.400000000000002
2013,7,1,22,30,0,0,0,1.9000000000000001,28.3,121.19,1014,19.200000000000003
2013,7,1,23,30,0,0,0,1.5,28.1,126.28,1014,18.900000000000002
2013,7,2,0,30,0,0,0,1.2000000000000002,27.8,127.74000000000001,1014,18.7
2013,7,2,1,30,0,0,0,1.3,27.400000000000002,125.3,1014,18.7
2013,7,2,2,30,0,0,0,1.6,27,119.42,1014,18.900000000000002
2013,7,2,3,30,0,0,0,2.1,26.700000000000003,110.99000000000001,1014,19.3
2013,7,2,4,30,0,0,0,2.5,26.5,100.82000000000001,1014,19.8
2013,7,2,5,30,0,0,0,2.8000000000000003,26.700000000000003,89.11,1015,20.1
2013,7,2,6,30,151,65,396,2.8000000000000003,27.3,77.38,1015,20.200000000000003
2013,7,2,7,30,355,99,602,2.7,28.200000000000003,64.87,1016,19.900000000000002
2013,7,2,8,30,429,258,278,2.6,29,52.01,1016,19.400000000000002
2013,7,2,9,30,742,134,782,2.4000000000000004,29.5,38.980000000000004,1016,19.1
2013,7,2,10,30,880,144,819,2.2,29.900000000000002,25.92,1016,18.7
2013,7,2,11,30,965,151,837,1.8,30.1,13.3,1015,18.3
2013,7,2,12,30,979,174,810,1.5,30.3,6.46,1015,18.1
2013,7,2,13,30,941,168,806,1.4000000000000001,30.400000000000002,16.37,1014,18.2
2013,7,2,14,30,843,158,785,1.7000000000000002,30.200000000000003,29.21,1014,18.5
2013,7,2,15,30,691,145,738,2.1,29.900000000000002,42.28,1014,18.8
2013,7,2,16,30,501,130,652,2.5,29.6,55.29,1014,19.1
2013,7,2,17,30,294,103,512,2.6,29.400000000000002,68.08,1014,19.3
2013,7,2,18,30,100,56,268,2.7,28.5,80.47,1015,19.6
2013,7,2,19,30,0,0,0,2.6,28,92.47,1015,19.900000000000002
2013,7,2,20,30,0,0,0,2.3000000000000003,27.8,103.54,1016,20
2013,7,2,21,30,0,0,0,2,27.6,113.35000000000001,1016,19.900000000000002
2013,7,2,22,30,0,0,0,1.5,27.400000000000002,121.24000000000001,1016,19.6
2013,7,2,23,30,0,0,0,1,27.3,126.34,1016,19.3
2013,7,3,0,30,0,0,0,0.7000000000000001,27.200000000000003,127.82000000000001,1016,18.900000000000002
2013,7,3,1,30,0,0,0,0.8,27.1,125.39,1015,18.7
2013,7,3,2,30,0,0,0,1.4000000000000001,26.900000000000002,119.51,1015,18.8
2013,7,3,3,30,0,0,0,2.1,26.700000000000003,111.07000000000001,1015,19.400000000000002
2013,7,3,4,30,0,0,0,2.7,26.5,100.9,1016,20.200000000000003
2013,7,3,5,30,0,0,0,3.3000000000000003,26.700000000000003,89.18,1016,20.8
2013,7,3,6,30,146,69,356,3.7,27.3,77.45,1016,21.3
2013,7,3,7,30,348,110,560,3.9000000000000004,28.1,64.94,1016,21.1
2013,7,3,8,30,435,254,295,3.9000000000000004,28.8,52.08,1017,20.900000000000002
2013,7,3,9,30,734,154,746,3.8000000000000003,29.400000000000002,39.04,1016,20.6
2013,7,3,10,30,768,353,462,3.7,29.900000000000002,25.990000000000002,1016,20.200000000000003
2013,7,3,11,30,858,409,462,3.6,30.200000000000003,13.38,1016,20
2013,7,3,12,30,977,187,796,3.6,30.400000000000002,6.53,1015,20
2013,7,3,13,30,937,185,784,3.7,30.400000000000002,16.37,1015,20
2013,7,3,14,30,837,179,753,3.7,30.3,29.19,1014,20.1
2013,7,3,15,30,685,165,703,3.9000000000000004,30,42.27,1014,20.3
2013,7,3,16,30,464,171,515,4,29.700000000000003,55.28,1013,20.5
2013,7,3,17,30,238,136,271,4.1000000000000005,29.6,68.07000000000001,1013,20.8
2013,7,3,18,30,63,56,38,4.1000000000000005,28.900000000000002,80.48,1014,21.1
2013,7,3,19,30,0,0,0,4,28.5,92.48,1014,21.400000000000002
2013,7,3,20,30,0,0,0,3.8000000000000003,28.400000000000002,103.57000000000001,1014,21.700000000000003
2013,7,3,21,30,0,0,0,3.6,28.200000000000003,113.39,1015,21.900000000000002
2013,7,3,22,30,0,0,0,3.2,28,121.29,1015,21.900000000000002
2013,7,3,23,30,0,0,0,2.8000000000000003,27.900000000000002,126.41,1014,21.8
2013,7,4,0,30,0,0,0,2.5,27.8,127.91,1014,21.700000000000003
2013,7,4,1,30,0,0,0,2.3000000000000003,27.700000000000003,125.48,1014,21.6
2013,7,4,2,30,0,0,0,2.2,27.5,119.61,1014,21.5
2013,7,4,3,30,0,0,0,2.4000000000000004,27.3,111.17,1014,21.5
2013,7,4,4,30,0,0,0,2.7,27,100.99000000000001,1014,21.8
2013,7,4,5,30,0,0,0,3.1,27.1,89.25,1015,22.1
2013,7,4,6,30,107,77,140,3.5,27.6,77.53,1015,22.3
2013,7,4,7,30,350,101,592,3.6,28.200000000000003,65.01,1015,22.200000000000003
2013,7,4,8,30,470,231,390,3.6,28.8,52.15,1015,22.1
2013,7,4,9,30,738,139,772,3.7,29.3,39.11,1015,22
2013,7,4,10,30,879,147,815,3.8000000000000003,29.8,26.060000000000002,1015,21.700000000000003
2013,7,4,11,30,965,150,838,3.8000000000000003,30.200000000000003,13.46,1015,21.5
2013,7,4,12,30,978,174,810,3.8000000000000003,30.400000000000002,6.6000000000000005,1014,21.400000000000002
2013,7,4,13,30,942,169,806,3.9000000000000004,30.400000000000002,16.37,1014,21.400000000000002
2013,7,4,14,30,842,160,781,4,30.3,29.18,1014,21.400000000000002
2013,7,4,15,30,695,140,749,4.1000000000000005,30.1,42.26,1013,21.400000000000002
2013,7,4,16,30,505,126,666,4.2,29.8,55.27,1013,21.5
2013,7,4,17,30,297,101,527,4.2,29.6,68.07000000000001,1013,21.6
2013,7,4,18,30,101,55,278,4.3,28.900000000000002,80.48,1014,21.8
2013,7,4,19,30,0,0,0,4.4,28.6,92.49,1014,22.200000000000003
2013,7,4,20,30,0,0,0,4.3,28.400000000000002,103.59,1014,22.6
2013,7,4,21,30,0,0,0,4.1000000000000005,28.3,113.43,1015,22.8
2013,7,4,22,30,0,0,0,3.8000000000000003,28.1,121.36,1015,23
2013,7,4,23,30,0,0,0,3.6,27.900000000000002,126.49000000000001,1014,23
2013,7,5,0,30,0,0,0,3.3000000000000003,27.8,128,1014,23.1
2013,7,5,1,30,0,0,0,2.9000000000000004,27.700000000000003,125.58,1014,23.1
2013,7,5,2,30,0,0,0,2.5,27.6,119.71000000000001,1014,23
2013,7,5,3,30,0,0,0,2,27.5,111.26,1014,22.8
2013,7,5,4,30,0,0,0,1.6,27.3,101.08,1014,22.700000000000003
2013,7,5,5,30,0,0,0,1.8,27.400000000000002,89.33,1014,22.700000000000003
2013,7,5,6,30,145,65,375,2.3000000000000003,27.8,77.61,1015,23
2013,7,5,7,30,348,101,586,2.9000000000000004,28.400000000000002,65.08,1015,23.200000000000003
2013,7,5,8,30,552,121,703,3.4000000000000004,28.900000000000002,52.22,1015,23.400000000000002
2013,7,5,9,30,730,142,759,3.8000000000000003,29.400000000000002,39.18,1015,23.400000000000002
2013,7,5,10,30,870,149,803,4.2,29.8,26.13,1015,23.3
2013,7,5,11,30,957,152,828,4.7,30,13.540000000000001,1015,23.3
2013,7,5,12,30,985,145,845,5.1000000000000005,30.1,6.69,1014,23.400000000000002
2013,7,5,13,30,948,141,841,5.4,30.1,16.38,1014,23.5
2013,7,5,14,30,850,133,822,5.5,30.1,29.18,1013,23.5
2013,7,5,15,30,701,124,779,5.5,29.900000000000002,42.25,1012,23.5
2013,7,5,16,30,513,108,710,5.4,29.6,55.27,1012,23.400000000000002
2013,7,5,17,30,304,88,580,5.4,29.400000000000002,68.07000000000001,1012,23.6
2013,7,5,18,30,104,53,308,5.2,28.700000000000003,80.49,1012,23.8
2013,7,5,19,30,0,0,0,5.1000000000000005,28.200000000000003,92.51,1013,24.200000000000003
2013,7,5,20,30,0,0,0,5.1000000000000005,28,103.63,1013,24.6
2013,7,5,21,30,0,0,0,5,27.8,113.48,1013,24.900000000000002
2013,7,5,22,30,0,0,0,4.7,27.6,121.42,1013,25
2013,7,5,23,30,0,0,0,4.3,27.3,126.58,1013,25
2013,7,6,0,30,0,0,0,3.9000000000000004,27.1,128.1,1013,24.900000000000002
2013,7,6,1,30,0,0,0,3.5,26.900000000000002,125.69,1013,24.8
2013,7,6,2,30,0,0,0,3,26.700000000000003,119.81,1013,24.6
2013,7,6,3,30,0,0,0,2.6,26.6,111.36,1013,24.400000000000002
2013,7,6,4,30,0,0,0,2.5,26.6,101.17,1013,24.3
2013,7,6,5,30,0,0,0,2.7,26.900000000000002,89.4,1013,24.3
2013,7,6,6,30,145,62,387,3.1,27.400000000000002,77.69,1013,24.3
2013,7,6,7,30,348,91,612,3.5,28,65.16,1014,24.400000000000002
2013,7,6,8,30,553,107,730,3.8000000000000003,28.6,52.29,1014,24.3
2013,7,6,9,30,733,120,791,4.1000000000000005,29,39.25,1014,24.200000000000003
2013,7,6,10,30,873,126,832,4.4,29.400000000000002,26.2,1014,24.200000000000003
2013,7,6,11,30,959,127,856,4.800000000000001,29.6,13.63,1014,24.3
2013,7,6,12,30,986,123,869,5,29.8,6.78,1013,24.400000000000002
2013,7,6,13,30,948,117,866,5.2,29.8,16.39,1013,24.5
2013,7,6,14,30,851,110,849,5.300000000000001,29.700000000000003,29.18,1012,24.6
2013,7,6,15,30,702,102,810,5.4,29.5,42.25,1012,24.6
2013,7,6,16,30,513,90,742,5.4,29.3,55.27,1012,24.6
2013,7,6,17,30,305,74,619,5.300000000000001,29.1,68.08,1012,24.6
2013,7,6,18,30,106,47,359,5.2,28.6,80.51,1012,24.8
2013,7,6,19,30,0,0,0,5.1000000000000005,28.3,92.54,1012,25
2013,7,6,20,30,0,0,0,4.9,28.200000000000003,103.66,1013,25.200000000000003
2013,7,6,21,30,0,0,0,4.5,28.1,113.53,1013,25.3
2013,7,6,22,30,0,0,0,3.8000000000000003,28,121.5,1013,25.3
2013,7,6,23,30,0,0,0,3.2,27.900000000000002,126.67,1013,25.3
2013,7,7,0,30,0,0,0,3.3000000000000003,27.8,128.21,1013,25.3
2013,7,7,1,30,0,0,0,3.9000000000000004,27.700000000000003,125.8,1013,25.3
2013,7,7,2,30,0,0,0,4.5,27.700000000000003,119.92,1013,25.3
2013,7,7,3,30,0,0,0,4.7,27.700000000000003,111.46000000000001,1013,25.200000000000003
2013,7,7,4,30,0,0,0,4.800000000000001,27.700000000000003,101.26,1014,25.1
2013,7,7,5,30,0,0,0,4.9,28,89.48,1014,25.1
2013,7,7,6,30,104,75,133,5.300000000000001,28.400000000000002,77.77,1015,25.200000000000003
2013,7,7,7,30,227,169,137,5.800000000000001,28.700000000000003,65.23,1015,25.200000000000003
2013,7,7,8,30,474,224,410,6.300000000000001,28.900000000000002,52.370000000000005,1015,25.200000000000003
2013,7,7,9,30,342,313,38,6.5,28.900000000000002,39.32,1016,25.1
2013,7,7,10,30,408,373,39,6.6000000000000005,28.900000000000002,26.27,1016,25
2013,7,7,11,30,384,361,24,6.5,28.8,13.72,1016,24.900000000000002
2013,7,7,12,30,413,386,28,6.2,28.700000000000003,6.87,1015,24.8
2013,7,7,13,30,520,451,72,5.9,28.6,16.41,1015,24.6
2013,7,7,14,30,377,348,33,5.800000000000001,28.5,29.18,1015,24.5
2013,7,7,15,30,288,271,23,5.800000000000001,28.200000000000003,42.25,1015,24.5
2013,7,7,16,30,378,239,244,5.7,27.900000000000002,55.27,1015,24.400000000000002
2013,7,7,17,30,207,146,164,5.6000000000000005,27.8,68.09,1015,24.3
2013,7,7,18,30,48,48,0,5.1000000000000005,27.5,80.52,1016,24.3
2013,7,7,19,30,0,0,0,5.1000000000000005,27.400000000000002,92.57000000000001,1016,24.3
2013,7,7,20,30,0,0,0,5.2,27.400000000000002,103.71000000000001,1017,24.400000000000002
2013,7,7,21,30,0,0,0,5.5,27.5,113.59,1017,24.400000000000002
2013,7,7,22,30,0,0,0,5.7,27.700000000000003,121.57000000000001,1017,24.5
2013,7,7,23,30,0,0,0,5.7,27.8,126.77,1017,24.6
2013,7,8,0,30,0,0,0,5.5,28,128.32,1017,24.6
2013,7,8,1,30,0,0,0,5.2,28.1,125.92,1017,24.6
2013,7,8,2,30,0,0,0,5,28.1,120.04,1017,24.700000000000003
2013,7,8,3,30,0,0,0,4.800000000000001,28.1,111.57000000000001,1017,24.8
2013,7,8,4,30,0,0,0,4.6000000000000005,28,101.36,1018,24.900000000000002
2013,7,8,5,30,0,0,0,4.6000000000000005,28.200000000000003,89.56,1018,25
2013,7,8,6,30,58,58,0,4.7,28.5,77.85000000000001,1019,25.1
2013,7,8,7,30,225,169,134,4.800000000000001,28.700000000000003,65.31,1020,25.1
2013,7,8,8,30,397,264,218,4.7,28.900000000000002,52.44,1020,25.1
2013,7,8,9,30,392,341,67,4.4,29.1,39.39,1020,25.1
2013,7,8,10,30,588,439,166,4.1000000000000005,29.200000000000003,26.35,1020,25.1
2013,7,8,11,30,643,487,161,3.9000000000000004,29.3,13.81,1020,25.1
2013,7,8,12,30,728,493,237,3.8000000000000003,29.5,6.98,1019,25
2013,7,8,13,30,800,402,414,3.8000000000000003,29.6,16.43,1019,24.900000000000002
2013,7,8,14,30,695,385,354,3.9000000000000004,29.700000000000003,29.19,1018,24.900000000000002
2013,7,8,15,30,518,335,247,4.1000000000000005,29.700000000000003,42.26,1018,24.8
2013,7,8,16,30,336,247,156,4.2,29.6,55.28,1018,24.8
2013,7,8,17,30,260,121,372,4.3,29.5,68.1,1018,24.8
2013,7,8,18,30,104,49,335,4.3,28.900000000000002,80.55,1018,25
2013,7,8,19,30,0,0,0,4.4,28.5,92.60000000000001,1019,25.400000000000002
2013,7,8,20,30,0,0,0,4.5,28.400000000000002,103.76,1019,25.700000000000003
2013,7,8,21,30,0,0,0,4.6000000000000005,28.3,113.66,1020,25.8
2013,7,8,22,30,0,0,0,4.6000000000000005,28.3,121.66,1020,25.8
2013,7,8,23,30,0,0,0,4.4,28.200000000000003,126.87,1019,25.700000000000003
2013,7,9,0,30,0,0,0,4.1000000000000005,28.1,128.44,1019,25.5
2013,7,9,1,30,0,0,0,3.8000000000000003,28,126.04,1019,25.3
2013,7,9,2,30,0,0,0,3.4000000000000004,27.900000000000002,120.16,1019,25.1
2013,7,9,3,30,0,0,0,3.1,27.8,111.68,1019,25
2013,7,9,4,30,0,0,0,2.9000000000000004,27.900000000000002,101.46000000000001,1019,24.8
2013,7,9,5,30,0,0,0,2.7,28.200000000000003,89.63,1020,24.8
2013,7,9,6,30,141,60,389,2.8000000000000003,28.700000000000003,77.94,1020,24.900000000000002
2013,7,9,7,30,343,89,608,2.8000000000000003,29.200000000000003,65.39,1020,24.700000000000003
2013,7,9,8,30,547,107,723,2.8000000000000003,29.700000000000003,52.51,1020,24.6
2013,7,9,9,30,727,119,786,2.9000000000000004,30,39.46,1020,24.5
2013,7,9,10,30,864,131,819,3.2,30.200000000000003,26.42,1020,24.5
2013,7,9,11,30,948,139,833,3.5,30.3,13.9,1020,24.6
2013,7,9,12,30,976,133,849,3.9000000000000004,30.200000000000003,7.09,1020,24.6
2013,7,9,13,30,938,131,841,4.3,30.1,16.46,1019,24.700000000000003
2013,7,9,14,30,841,125,820,4.6000000000000005,29.900000000000002,29.2,1019,24.900000000000002
2013,7,9,15,30,696,107,795,4.7,29.8,42.26,1018,25
2013,7,9,16,30,509,95,728,4.7,29.6,55.29,1018,25
2013,7,9,17,30,302,77,604,4.6000000000000005,29.5,68.12,1018,25.1
2013,7,9,18,30,105,46,366,4.5,29,80.57000000000001,1018,25.200000000000003
2013,7,9,19,30,0,0,0,4.5,28.700000000000003,92.64,1018,25.3
2013,7,9,20,30,0,0,0,4.6000000000000005,28.6,103.81,1018,25.400000000000002
2013,7,9,21,30,0,0,0,4.7,28.5,113.73,1018,25.400000000000002
2013,7,9,22,30,0,0,0,4.800000000000001,28.400000000000002,121.75,1018,25.3
2013,7,9,23,30,0,0,0,4.7,28.400000000000002,126.99000000000001,1018,25.200000000000003
2013,7,10,0,30,0,0,0,4.4,28.3,128.57,1018,25.1
2013,7,10,1,30,0,0,0,4.1000000000000005,28.1,126.17,1018,24.900000000000002
2013,7,10,2,30,0,0,0,3.7,28,120.28,1018,24.8
2013,7,10,3,30,0,0,0,3.3000000000000003,27.900000000000002,111.8,1018,24.700000000000003
2013,7,10,4,30,0,0,0,2.9000000000000004,27.900000000000002,101.57000000000001,1018,24.700000000000003
2013,7,10,5,30,0,0,0,2.6,28.200000000000003,89.72,1019,24.6
2013,7,10,6,30,97,74,108,2.5,28.700000000000003,78.02,1019,24.6
2013,7,10,7,30,347,80,643,2.4000000000000004,29.1,65.47,1019,24.400000000000002
2013,7,10,8,30,553,94,756,2.3000000000000003,29.5,52.59,1019,24.3
2013,7,10,9,30,596,328,348,2.3000000000000003,29.8,39.54,1019,24.200000000000003
2013,7,10,10,30,877,109,858,2.4000000000000004,30.200000000000003,26.5,1019,24
2013,7,10,11,30,965,112,878,2.8000000000000003,30.400000000000002,14,1018,24
2013,7,10,12,30,989,115,881,3.2,30.5,7.21,1018,24
2013,7,10,13,30,952,113,876,3.6,30.5,16.490000000000002,1017,24.1
2013,7,10,14,30,855,108,856,3.9000000000000004,30.400000000000002,29.21,1017,24.200000000000003
2013,7,10,15,30,706,100,820,4.2,30.200000000000003,42.28,1016,24.200000000000003
2013,7,10,16,30,518,89,754,4.3,29.900000000000002,55.31,1016,24.3
2013,7,10,17,30,309,72,637,4.4,29.700000000000003,68.14,1015,24.400000000000002
2013,7,10,18,30,108,44,391,4.3,29,80.61,1016,24.5
2013,7,10,19,30,0,0,0,4.2,28.700000000000003,92.69,1016,24.700000000000003
2013,7,10,20,30,0,0,0,4.2,28.6,103.87,1016,24.8
2013,7,10,21,30,0,0,0,4.3,28.400000000000002,113.81,1016,24.8
2013,7,10,22,30,0,0,0,4.4,28.3,121.85000000000001,1016,24.700000000000003
2013,7,10,23,30,0,0,0,4.6000000000000005,28.200000000000003,127.10000000000001,1016,24.700000000000003
2013,7,11,0,30,0,0,0,4.7,28.1,128.7,1016,24.700000000000003
2013,7,11,1,30,0,0,0,4.7,28,126.31,1016,24.700000000000003
2013,7,11,2,30,0,0,0,4.6000000000000005,27.900000000000002,120.41,1016,24.6
2013,7,11,3,30,0,0,0,4.4,27.8,111.91,1016,24.6
2013,7,11,4,30,0,0,0,4.2,27.8,101.68,1016,24.5
2013,7,11,5,30,0,0,0,4.2,28.1,89.8,1016,24.6
2013,7,11,6,30,142,58,410,4.3,28.6,78.11,1016,24.6
2013,7,11,7,30,346,88,624,4.2,29.200000000000003,65.55,1016,24.400000000000002
2013,7,11,8,30,552,107,735,4,29.700000000000003,52.67,1016,24.200000000000003
2013,7,11,9,30,649,268,494,3.7,30.200000000000003,39.61,1016,23.900000000000002
2013,7,11,10,30,743,359,429,3.4000000000000004,30.6,26.580000000000002,1016,23.400000000000002
2013,7,11,11,30,871,401,484,3.1,30.900000000000002,14.1,1016,23
2013,7,11,12,30,857,426,435,3.1,31,7.34,1015,22.8
2013,7,11,13,30,943,144,833,3.3000000000000003,31,16.53,1015,22.8
2013,7,11,14,30,842,142,803,3.6,30.8,29.23,1014,22.900000000000002
2013,7,11,15,30,584,304,379,3.9000000000000004,30.400000000000002,42.29,1014,23.1
2013,7,11,16,30,453,188,465,4.1000000000000005,30,55.33,1014,23.400000000000002
2013,7,11,17,30,277,106,458,4.3,29.700000000000003,68.17,1014,23.6
2013,7,11,18,30,62,55,39,4.6000000000000005,28.900000000000002,80.64,1014,24
2013,7,11,19,30,0,0,0,4.800000000000001,28.6,92.73,1014,24.3
2013,7,11,20,30,0,0,0,4.800000000000001,28.5,103.93,1014,24.5
2013,7,11,21,30,0,0,0,4.800000000000001,28.5,113.89,1014,24.400000000000002
2013,7,11,22,30,0,0,0,5,28.5,121.95,1014,24.3
2013,7,11,23,30,0,0,0,5.1000000000000005,28.5,127.23,1014,24.200000000000003
2013,7,12,0,30,0,0,0,5.300000000000001,28.400000000000002,128.84,1014,24.200000000000003
2013,7,12,1,30,0,0,0,5.4,28.400000000000002,126.45,1014,24.3
2013,7,12,2,30,0,0,0,5.300000000000001,28.3,120.54,1013,24.3
2013,7,12,3,30,0,0,0,5,28.1,112.04,1014,24.400000000000002
2013,7,12,4,30,0,0,0,4.7,28,101.78,1014,24.400000000000002
2013,7,12,5,30,0,0,0,4.4,28,89.88,1014,24.5
2013,7,12,6,30,119,66,259,4.2,28.400000000000002,78.2,1015,24.5
2013,7,12,7,30,59,59,0,3.9000000000000004,28.8,65.63,1015,24.3
2013,7,12,8,30,96,96,0,3.5,29.200000000000003,52.74,1015,24
2013,7,12,9,30,408,347,80,2.9000000000000004,29.700000000000003,39.69,1015,23.5
2013,7,12,10,30,586,438,165,1.9000000000000001,30.1,26.66,1015,23
2013,7,12,11,30,300,285,15,1.3,30.3,14.200000000000001,1015,22.700000000000003
2013,7,12,12,30,507,452,56,1.5,30.400000000000002,7.47,1014,22.6
2013,7,12,13,30,710,469,251,2,30.400000000000002,16.580000000000002,1013,22.8
2013,7,12,14,30,712,358,406,2.5,30.3,29.25,1013,23.1
2013,7,12,15,30,683,143,730,2.8000000000000003,30.1,42.31,1013,23.200000000000003
2013,7,12,16,30,499,123,661,3.1,29.900000000000002,55.35,1012,23.3
2013,7,12,17,30,294,96,534,3.2,29.8,68.2,1012,23.3
2013,7,12,18,30,101,52,306,3.6,29.200000000000003,80.68,1013,23.5
2013,7,12,19,30,0,0,0,3.8000000000000003,28.700000000000003,92.79,1013,23.8
2013,7,12,20,30,0,0,0,3.8000000000000003,28.5,104,1013,24
2013,7,12,21,30,0,0,0,3.6,28.400000000000002,113.98,1013,24.1
2013,7,12,22,30,0,0,0,3.3000000000000003,28.200000000000003,122.07000000000001,1013,24.1
2013,7,12,23,30,0,0,0,3,28.1,127.36,1013,24
2013,7,13,0,30,0,0,0,2.7,27.900000000000002,128.98,1013,23.900000000000002
2013,7,13,1,30,0,0,0,2.3000000000000003,27.8,126.59,1013,23.700000000000003
2013,7,13,2,30,0,0,0,2.1,27.6,120.68,1013,23.6
2013,7,13,3,30,0,0,0,1.9000000000000001,27.5,112.16,1013,23.5
2013,7,13,4,30,0,0,0,2,27.3,101.9,1014,23.6
2013,7,13,5,30,0,0,0,2.3000000000000003,27.5,89.97,1014,23.8
2013,7,13,6,30,135,62,360,2.6,27.900000000000002,78.29,1014,23.900000000000002
2013,7,13,7,30,280,146,325,2.7,28.5,65.72,1015,23.900000000000002
2013,7,13,8,30,336,265,117,2.7,29.200000000000003,52.82,1015,23.900000000000002
2013,7,13,9,30,725,131,772,2.3000000000000003,29.900000000000002,39.76,1015,23.700000000000003
2013,7,13,10,30,867,140,814,1.9000000000000001,30.5,26.740000000000002,1014,23.400000000000002
2013,7,13,11,30,953,149,830,1.5,31,14.31,1014,23
2013,7,13,12,30,974,164,817,1.6,31.3,7.61,1013,22.8
2013,7,13,13,30,935,165,804,2.2,31.5,16.62,1013,22.900000000000002
2013,7,13,14,30,678,395,324,3.1,31.5,29.28,1012,23
2013,7,13,15,30,687,148,729,3.9000000000000004,31.400000000000002,42.34,1011,23.200000000000003
2013,7,13,16,30,497,134,640,4.4,31,55.38,1011,23.5
2013,7,13,17,30,289,108,490,4.5,30.8,68.24,1011,23.8
2013,7,13,18,30,86,53,204,4.6000000000000005,29.8,80.73,1011,24.3
2013,7,13,19,30,0,0,0,4.4,29.3,92.85000000000001,1012,24.8
2013,7,13,20,30,0,0,0,4.1000000000000005,29.1,104.08,1012,24.900000000000002
2013,7,13,21,30,0,0,0,3.8000000000000003,29,114.08,1013,24.900000000000002
2013,7,13,22,30,0,0,0,3.5,28.900000000000002,122.18,1013,24.700000000000003
2013,7,13,23,30,0,0,0,3.5,28.700000000000003,127.5,1012,24.5
2013,7,14,0,30,0,0,0,3.5,28.6,129.13,1012,24.400000000000002
2013,7,14,1,30,0,0,0,3.3000000000000003,28.400000000000002,126.74000000000001,1012,24.3
2013,7,14,2,30,0,0,0,3,28.3,120.82000000000001,1012,24.1
2013,7,14,3,30,0,0,0,2.7,28.200000000000003,112.29,1012,24
2013,7,14,4,30,0,0,0,2.4000000000000004,28.1,102.01,1012,23.900000000000002
2013,7,14,5,30,0,0,0,2.4000000000000004,28.200000000000003,90.05,1013,23.900000000000002
2013,7,14,6,30,99,71,137,2.5,28.400000000000002,78.38,1013,23.900000000000002
2013,7,14,7,30,314,117,482,2.4000000000000004,28.6,65.8,1014,24
2013,7,14,8,30,246,228,30,2.1,28.8,52.9,1014,23.900000000000002
2013,7,14,9,30,458,359,128,1.8,29,39.84,1014,23.6
2013,7,14,10,30,587,438,167,1.7000000000000002,29.1,26.82,1014,23.400000000000002
2013,7,14,11,30,539,462,79,1.9000000000000001,29.3,14.41,1014,23.3
